TF_count,combination,R,R_squared,RMSE,N,file
4,ATF1_ATF7_CREB1_CREB3,0.7784581002674785,0.6059970138720516,0.28444797939613825,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\4TF\CRE_4TF_selfoff_singlehit_fullanneal_comb_11_ATF1_ATF7_CREB1_CREB3_rate_invert.txt
4,ATF1_ATF7_CREB1_CREB5,0.7989911738565649,0.6383868959006915,0.2832517929714414,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\4TF\CRE_4TF_selfoff_singlehit_fullanneal_comb_12_ATF1_ATF7_CREB1_CREB5_rate_invert.txt
4,ATF1_ATF7_CREB1_CREM,0.8453658491963582,0.7146434189874797,0.24188865190803,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\4TF\CRE_4TF_selfoff_singlehit_fullanneal_comb_13_ATF1_ATF7_CREB1_CREM_rate_invert.txt
4,ATF1_ATF7_CREB3_CREB5,0.7128788404994523,0.5081962412318435,0.33234864604236397,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\4TF\CRE_4TF_selfoff_singlehit_fullanneal_comb_14_ATF1_ATF7_CREB3_CREB5_rate_invert.txt
4,ATF1_ATF7_CREB3_CREM,0.7495768146057683,0.5618654009945303,0.303630281210413,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\4TF\CRE_4TF_selfoff_singlehit_fullanneal_comb_15_ATF1_ATF7_CREB3_CREM_rate_invert.txt
4,ATF1_ATF7_CREB5_CREM,0.7963691749369831,0.6342038627898112,0.2720407894320469,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\4TF\CRE_4TF_selfoff_singlehit_fullanneal_comb_16_ATF1_ATF7_CREB5_CREM_rate_invert.txt
4,ATF1_CREB1_CREB3_CREB5,0.7445500965486019,0.5543548462705324,0.3214421538643403,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\4TF\CRE_4TF_selfoff_singlehit_fullanneal_comb_17_ATF1_CREB1_CREB3_CREB5_rate_invert.txt
4,ATF1_CREB1_CREB3_CREM,0.8412969022530002,0.7077804777404942,0.2366384099514983,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\4TF\CRE_4TF_selfoff_singlehit_fullanneal_comb_18_ATF1_CREB1_CREB3_CREM_rate_invert.txt
4,ATF1_CREB1_CREB5_CREM,0.8430481908140625,0.7107302520348638,0.2504180177059021,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\4TF\CRE_4TF_selfoff_singlehit_fullanneal_comb_19_ATF1_CREB1_CREB5_CREM_rate_invert.txt
4,ATF1_CREB3_CREB5_CREM,0.70277314722822,0.49389009646505744,0.32491258113364,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\4TF\CRE_4TF_selfoff_singlehit_fullanneal_comb_20_ATF1_CREB3_CREB5_CREM_rate_invert.txt
4,ATF4_ATF7_CREB1_CREB3,0.7308554220640158,0.5341496479603707,0.3309394426527269,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\4TF\CRE_4TF_selfoff_singlehit_fullanneal_comb_21_ATF4_ATF7_CREB1_CREB3_rate_invert.txt
4,ATF4_ATF7_CREB1_CREB5,0.8133622150862264,0.6615580929299728,0.2567941699798148,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\4TF\CRE_4TF_selfoff_singlehit_fullanneal_comb_22_ATF4_ATF7_CREB1_CREB5_rate_invert.txt
4,ATF4_ATF7_CREB1_CREM,0.8436609130704088,0.7117637362427959,0.24238554744170127,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\4TF\CRE_4TF_selfoff_singlehit_fullanneal_comb_23_ATF4_ATF7_CREB1_CREM_rate_invert.txt
4,ATF4_ATF7_CREB3_CREB5,0.7702750542037404,0.5933236591285752,0.28714071014220666,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\4TF\CRE_4TF_selfoff_singlehit_fullanneal_comb_24_ATF4_ATF7_CREB3_CREB5_rate_invert.txt
4,ATF4_ATF7_CREB3_CREM,0.7649213009822298,0.585104596696347,0.28876313442360846,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\4TF\CRE_4TF_selfoff_singlehit_fullanneal_comb_25_ATF4_ATF7_CREB3_CREM_rate_invert.txt
4,ATF4_ATF7_CREB5_CREM,0.7679596401373797,0.5897620088799338,0.2938032659867126,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\4TF\CRE_4TF_selfoff_singlehit_fullanneal_comb_26_ATF4_ATF7_CREB5_CREM_rate_invert.txt
4,ATF4_CREB1_CREB3_CREB5,0.7719434241164664,0.5958966500366548,0.28723049235665704,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\4TF\CRE_4TF_selfoff_singlehit_fullanneal_comb_27_ATF4_CREB1_CREB3_CREB5_rate_invert.txt
4,ATF4_CREB1_CREB3_CREM,0.8497882142584432,0.7221400090925537,0.2304625215137929,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\4TF\CRE_4TF_selfoff_singlehit_fullanneal_comb_28_ATF4_CREB1_CREB3_CREM_rate_invert.txt
4,ATF4_CREB1_CREB5_CREM,0.8363129078207594,0.699419279787614,0.24505511352820297,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\4TF\CRE_4TF_selfoff_singlehit_fullanneal_comb_29_ATF4_CREB1_CREB5_CREM_rate_invert.txt
4,ATF4_CREB3_CREB5_CREM,0.7885669593592011,0.6218378493930159,0.27329548621558175,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\4TF\CRE_4TF_selfoff_singlehit_fullanneal_comb_30_ATF4_CREB3_CREB5_CREM_rate_invert.txt
4,ATF7_CREB1_CREB3_CREB5,0.806624522682916,0.650643120593442,0.26913035695661175,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\4TF\CRE_4TF_selfoff_singlehit_fullanneal_comb_31_ATF7_CREB1_CREB3_CREB5_rate_invert.txt
4,ATF7_CREB1_CREB3_CREM,0.771663638100508,0.5954647703665118,0.28045180738589603,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\4TF\CRE_4TF_selfoff_singlehit_fullanneal_comb_32_ATF7_CREB1_CREB3_CREM_rate_invert.txt
4,ATF7_CREB1_CREB5_CREM,0.8508353089254095,0.723920722914197,0.2344142164925595,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\4TF\CRE_4TF_selfoff_singlehit_fullanneal_comb_33_ATF7_CREB1_CREB5_CREM_rate_invert.txt
4,ATF7_CREB3_CREB5_CREM,0.7886502372753241,0.6219691967544251,0.2813905126193501,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\4TF\CRE_4TF_selfoff_singlehit_fullanneal_comb_34_ATF7_CREB3_CREB5_CREM_rate_invert.txt
4,CREB1_CREB3_CREB5_CREM,0.8463827964263063,0.7163638380864142,0.23936189238374225,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\4TF\CRE_4TF_selfoff_singlehit_fullanneal_comb_35_CREB1_CREB3_CREB5_CREM_rate_invert.txt
5,ATF1_ATF4_ATF7_CREB1_CREB3,0.7905095903997134,0.6249054125139226,0.2789653928615528,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\5TF\CRE_5TF_selfoff_singlehit_fullanneal_comb_01_ATF1_ATF4_ATF7_CREB1_CREB3_rate_invert.txt
5,ATF1_ATF4_ATF7_CREB1_CREB5,0.8402216552486294,0.7059724299487465,0.23480334355974608,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\5TF\CRE_5TF_selfoff_singlehit_fullanneal_comb_02_ATF1_ATF4_ATF7_CREB1_CREB5_rate_invert.txt
5,ATF1_ATF4_ATF7_CREB1_CREM,0.8473722221283806,0.7180396828347896,0.2419559706849058,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\5TF\CRE_5TF_selfoff_singlehit_fullanneal_comb_03_ATF1_ATF4_ATF7_CREB1_CREM_rate_invert.txt
5,ATF1_ATF4_ATF7_CREB3_CREB5,0.7725539673078194,0.5968396324030514,0.2869080730040979,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\5TF\CRE_5TF_selfoff_singlehit_fullanneal_comb_04_ATF1_ATF4_ATF7_CREB3_CREB5_rate_invert.txt
5,ATF1_ATF4_ATF7_CREB3_CREM,0.7776917031963128,0.6048043852203818,0.2784061575913021,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\5TF\CRE_5TF_selfoff_singlehit_fullanneal_comb_05_ATF1_ATF4_ATF7_CREB3_CREM_rate_invert.txt
5,ATF1_ATF4_ATF7_CREB5_CREM,0.7749651959447351,0.6005710549256617,0.2857461094714849,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\5TF\CRE_5TF_selfoff_singlehit_fullanneal_comb_06_ATF1_ATF4_ATF7_CREB5_CREM_rate_invert.txt
5,ATF1_ATF4_CREB1_CREB3_CREB5,0.8362637528960725,0.6993370644078234,0.24123613051260598,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\5TF\CRE_5TF_selfoff_singlehit_fullanneal_comb_07_ATF1_ATF4_CREB1_CREB3_CREB5_rate_invert.txt
5,ATF1_ATF4_CREB1_CREB3_CREM,0.8584703804317221,0.7369713940785856,0.22891996531652264,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\5TF\CRE_5TF_selfoff_singlehit_fullanneal_comb_08_ATF1_ATF4_CREB1_CREB3_CREM_rate_invert.txt
5,ATF1_ATF4_CREB1_CREB5_CREM,0.7721946961234395,0.596284648721171,0.2924614407063008,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\5TF\CRE_5TF_selfoff_singlehit_fullanneal_comb_09_ATF1_ATF4_CREB1_CREB5_CREM_rate_invert.txt
5,ATF1_ATF4_CREB3_CREB5_CREM,0.7834690887972798,0.61382381310084,0.2711224152101811,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\5TF\CRE_5TF_selfoff_singlehit_fullanneal_comb_10_ATF1_ATF4_CREB3_CREB5_CREM_rate_invert.txt
5,ATF1_ATF7_CREB1_CREB3_CREB5,0.8326487419949384,0.6933039275457535,0.24678469299325898,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\5TF\CRE_5TF_selfoff_singlehit_fullanneal_comb_11_ATF1_ATF7_CREB1_CREB3_CREB5_rate_invert.txt
5,ATF1_ATF7_CREB1_CREB3_CREM,0.8590913029550118,0.7380378668129398,0.22686773200689697,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\5TF\CRE_5TF_selfoff_singlehit_fullanneal_comb_12_ATF1_ATF7_CREB1_CREB3_CREM_rate_invert.txt
5,ATF1_ATF7_CREB1_CREB5_CREM,0.8419639131360641,0.7089032310233937,0.24309093516042715,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\5TF\CRE_5TF_selfoff_singlehit_fullanneal_comb_13_ATF1_ATF7_CREB1_CREB5_CREM_rate_invert.txt
5,ATF1_ATF7_CREB3_CREB5_CREM,0.7862793330796949,0.6182351896282497,0.27464272814337526,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\5TF\CRE_5TF_selfoff_singlehit_fullanneal_comb_14_ATF1_ATF7_CREB3_CREB5_CREM_rate_invert.txt
5,ATF1_CREB1_CREB3_CREB5_CREM,0.8542492627764724,0.7297418029541466,0.2314015368601361,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\5TF\CRE_5TF_selfoff_singlehit_fullanneal_comb_15_ATF1_CREB1_CREB3_CREB5_CREM_rate_invert.txt
5,ATF4_ATF7_CREB1_CREB3_CREB5,0.8021848089014921,0.6435004676323235,0.27193883774015065,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\5TF\CRE_5TF_selfoff_singlehit_fullanneal_comb_16_ATF4_ATF7_CREB1_CREB3_CREB5_rate_invert.txt
5,ATF4_ATF7_CREB1_CREB3_CREM,0.8598666016520091,0.7393705726365749,0.2261377489045481,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\5TF\CRE_5TF_selfoff_singlehit_fullanneal_comb_17_ATF4_ATF7_CREB1_CREB3_CREM_rate_invert.txt
5,ATF4_ATF7_CREB1_CREB5_CREM,0.8586527510968203,0.737284546966138,0.2262983736321168,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\5TF\CRE_5TF_selfoff_singlehit_fullanneal_comb_18_ATF4_ATF7_CREB1_CREB5_CREM_rate_invert.txt
5,ATF4_ATF7_CREB3_CREB5_CREM,0.7679693633378853,0.5897769430255969,0.27908867977387036,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\5TF\CRE_5TF_selfoff_singlehit_fullanneal_comb_19_ATF4_ATF7_CREB3_CREB5_CREM_rate_invert.txt
5,ATF4_CREB1_CREB3_CREB5_CREM,0.8559924204071733,0.7327230237945309,0.22895347057672916,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\5TF\CRE_5TF_selfoff_singlehit_fullanneal_comb_20_ATF4_CREB1_CREB3_CREB5_CREM_rate_invert.txt
5,ATF7_CREB1_CREB3_CREB5_CREM,0.8555795027355754,0.7320162855012544,0.2284705076993008,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\5TF\CRE_5TF_selfoff_singlehit_fullanneal_comb_21_ATF7_CREB1_CREB3_CREB5_CREM_rate_invert.txt
6,ATF1_ATF4_ATF7_CREB1_CREB3_CREB5,0.8559710074944136,0.7326863656710014,0.2267905134085869,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\6TF\CRE_6TF_selfoff_singlehit_fullanneal_comb_01_ATF1_ATF4_ATF7_CREB1_CREB3_CREB5_rate_invert.txt
6,ATF1_ATF4_ATF7_CREB1_CREB3_CREM,0.7933187560819058,0.6293546487513424,0.2777943320070779,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\6TF\CRE_6TF_selfoff_singlehit_fullanneal_comb_02_ATF1_ATF4_ATF7_CREB1_CREB3_CREM_rate_invert.txt
6,ATF1_ATF4_ATF7_CREB1_CREB5_CREM,0.8670503347841704,0.751776283049342,0.22778669649496724,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\6TF\CRE_6TF_selfoff_singlehit_fullanneal_comb_03_ATF1_ATF4_ATF7_CREB1_CREB5_CREM_rate_invert.txt
6,ATF1_ATF4_ATF7_CREB3_CREB5_CREM,0.7816654425440978,0.6110008640676602,0.2808860156366485,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\6TF\CRE_6TF_selfoff_singlehit_fullanneal_comb_04_ATF1_ATF4_ATF7_CREB3_CREB5_CREM_rate_invert.txt
6,ATF1_ATF4_CREB1_CREB3_CREB5_CREM,0.8451360420479295,0.7142549295684396,0.23452764814704874,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\6TF\CRE_6TF_selfoff_singlehit_fullanneal_comb_05_ATF1_ATF4_CREB1_CREB3_CREB5_CREM_rate_invert.txt
6,ATF1_ATF7_CREB1_CREB3_CREB5_CREM,0.75674826351419,0.5726679343317419,0.29191564471720516,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\6TF\CRE_6TF_selfoff_singlehit_fullanneal_comb_06_ATF1_ATF7_CREB1_CREB3_CREB5_CREM_rate_invert.txt
6,ATF4_ATF7_CREB1_CREB3_CREB5_CREM,0.8377027974827054,0.7017459769103505,0.24275659655796186,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\6TF\CRE_6TF_selfoff_singlehit_fullanneal_comb_07_ATF4_ATF7_CREB1_CREB3_CREB5_CREM_rate_invert.txt
7,ATF1_ATF4_ATF7_CREB1_CREB3_CREB5_CREM,0.8653998854797057,0.7489169617882877,0.21812573731842505,260,C:\Users\User\Documents\Codex\2026-06-03\https-github-com-kennethabarr-transcpp-https\work\transcpp-master\CRE_enalizing\singlehit\selfcompetition-off\7TF\CRE_7TF_selfoff_singlehit_fullanneal_comb_01_ATF1_ATF4_ATF7_CREB1_CREB3_CREB5_CREM_rate_invert.txt
